1928,ASL2H1XNE9Y6W,3,312,As Part of our Care Programme we will hold a workshop for those with prostate cancer discussing and demonstrating ways to help manage any cancer-related problems and issues that frequently arise.,2019-11-22 17:45:37,98,419
1929,ASL2H1XNE9Y6W,3,319,"You do not have to take part in this research, it is voluntary and your medical care will not be affected at all by your decision.",2019-11-22 17:47:51,98,419
1930,ASL2H1XNE9Y6W,3,346,"Our research hopes to develop a useful, helpful workshop for those with prostate cancer, and we would use your views and opinions to help us.",2019-11-22 17:50:57,98,419
1931,ASL2H1XNE9Y6W,4,406,A member of your clinical team will go through the information sheet with you and will be able to answer any questions you still have.,2019-11-22 17:52:08,98,419
1932,ASL2H1XNE9Y6W,4,418,One to the things we would like to understand more is how the diagnosis and treatment of prostate cancer can affect a person's overall physical and mental health.,2019-11-22 17:54:12,98,419
1933,A3K4XDVBJH7XBG,2,0,,2019-11-23 06:41:10,98,419
1934,A3K4XDVBJH7XBG,4,450,We can always assist you to get further support in case you expect a better experience.,2019-11-23 06:44:11,98,419
1935,A3K4XDVBJH7XBG,2,232,"After reading the information sheet and satisfying your curiosity, you'll be invited to participate in the study.",2019-11-23 06:49:50,98,419
1936,A3K4XDVBJH7XBG,2,264,"As you agree to participate, you consent to share your data for further research.",2019-11-23 06:52:49,98,419
1937,A3K4XDVBJH7XBG,2,2100,"If you allow us to collect routine NHS data, which is tracked via NHS and hospital numbers, your name will be concealed.",2019-11-23 06:58:35,98,419
1938,A3K4XDVBJH7XBG,3,312,"As part of the Care Programme, there will be a workshop for men with prostate cancer to better help them manage any related issues.",2019-11-23 07:01:00,98,419
1939,A3K4XDVBJH7XBG,3,319,Participation is voluntary and your medical care won't be affected regardless of your choice.,2019-11-23 07:03:03,98,419
1940,A3K4XDVBJH7XBG,3,346,The purpose of this research is to enhance the quality of a workshop we are developing to help men with prostate cancer with your contribution.,2019-11-23 07:09:10,98,419
1941,A3K4XDVBJH7XBG,4,406,A member of the clinical team will go through the information sheet with you to provide any claryfication required.,2019-11-23 07:11:14,98,419
1942,A3K4XDVBJH7XBG,4,418,"We are curious about how a prostate cancer diagnosis, along with treatment, affects someone's overall well-being.",2019-11-23 07:15:27,98,419
1943,A37QTEIPY5Q7DS,2,0,,2019-11-23 10:00:27,98,419
1944,A37QTEIPY5Q7DS,4,450,Details of where to get support will be provided if you are finding any part of the experience difficult.,2019-11-23 10:01:21,98,419
1945,A37QTEIPY5Q7DS\,2,232,You will be asked whether you are happy to participate in the study once you have read the information sheet.,2019-11-23 10:04:19,98,419
1946,A37QTEIPY5Q7DS,2,264,Therefore when you agree to take part your data will be used to conduct the study.,2019-11-23 10:07:32,98,419
1947,A37QTEIPY5Q7DS,2,2100,If you agree for your NHS data to be collected your name will be removed and your NHS number will be used to track it.,2019-11-23 10:14:07,98,419
1948,A37QTEIPY5Q7DS,3,312,A workshop for management of male prostate cancer will be part of the care programme.,2019-11-23 10:17:23,98,419
1949,A37QTEIPY5Q7DS,3,319,Your medical care will not be affected if you do not take part in this voluntary research.,2019-11-23 10:18:10,98,419
1950,A37QTEIPY5Q7DS,3,346,Your views will be used to help develop a helpful workshop for men with prostate cancer.,2019-11-23 10:20:10,98,419
1951,A37QTEIPY5Q7DS,4,406,The information sheet and any questions will be dealt with by a member of the clinical team or a research nurse.,2019-11-23 10:33:10,98,419
1952,A37QTEIPY5Q7DS,4,418,We are looking into the effects of a prostate cancer diagnosis,2019-11-23 11:23:28,98,419
